"ano","mes","cidade","orgao","de_tipocargo","quantidade"
"2009","12","Matinhas","Câmara Municipal","Eletivo",9
"2010","01","Matinhas","Câmara Municipal","Comissionado",5
"2010","01","Matinhas","Câmara Municipal","Efetivo",3
"2010","01","Matinhas","Câmara Municipal","Eletivo",9
"2010","02","Matinhas","Câmara Municipal","Comissionado",7
"2010","02","Matinhas","Câmara Municipal","Efetivo",3
"2010","02","Matinhas","Câmara Municipal","Eletivo",9
"2010","03","Matinhas","Câmara Municipal","Comissionado",7
"2010","03","Matinhas","Câmara Municipal","Efetivo",3
"2010","03","Matinhas","Câmara Municipal","Eletivo",9
"2010","04","Matinhas","Câmara Municipal","Comissionado",8
"2010","04","Matinhas","Câmara Municipal","Efetivo",3
"2010","04","Matinhas","Câmara Municipal","Eletivo",9
"2010","05","Matinhas","Câmara Municipal","Comissionado",3
"2010","05","Matinhas","Câmara Municipal","Efetivo",3
"2010","05","Matinhas","Câmara Municipal","Eletivo",9
"2010","06","Matinhas","Câmara Municipal","Comissionado",2
"2010","06","Matinhas","Câmara Municipal","Efetivo",3
"2010","06","Matinhas","Câmara Municipal","Eletivo",9
"2010","07","Matinhas","Câmara Municipal","Comissionado",1
"2010","07","Matinhas","Câmara Municipal","Efetivo",3
"2010","07","Matinhas","Câmara Municipal","Eletivo",9
"2010","08","Matinhas","Câmara Municipal","Comissionado",1
"2010","08","Matinhas","Câmara Municipal","Efetivo",3
"2010","08","Matinhas","Câmara Municipal","Eletivo",9
"2010","09","Matinhas","Câmara Municipal","Comissionado",1
"2010","09","Matinhas","Câmara Municipal","Efetivo",3
"2010","09","Matinhas","Câmara Municipal","Eletivo",9
"2010","10","Matinhas","Câmara Municipal","Comissionado",1
"2010","10","Matinhas","Câmara Municipal","Efetivo",3
"2010","10","Matinhas","Câmara Municipal","Eletivo",9
"2010","11","Matinhas","Câmara Municipal","Comissionado",1
"2010","11","Matinhas","Câmara Municipal","Efetivo",3
"2010","11","Matinhas","Câmara Municipal","Eletivo",9
"2010","12","Matinhas","Câmara Municipal","Comissionado",2
"2010","12","Matinhas","Câmara Municipal","Efetivo",3
"2010","12","Matinhas","Câmara Municipal","Eletivo",9
"2011","01","Matinhas","Câmara Municipal","Comissionado",5
"2011","01","Matinhas","Câmara Municipal","Efetivo",3
"2011","01","Matinhas","Câmara Municipal","Eletivo",9
"2011","02","Matinhas","Câmara Municipal","Comissionado",5
"2011","02","Matinhas","Câmara Municipal","Efetivo",3
"2011","02","Matinhas","Câmara Municipal","Eletivo",9
"2011","03","Matinhas","Câmara Municipal","Comissionado",5
"2011","03","Matinhas","Câmara Municipal","Efetivo",3
"2011","03","Matinhas","Câmara Municipal","Eletivo",9
"2011","04","Matinhas","Câmara Municipal","Comissionado",5
"2011","04","Matinhas","Câmara Municipal","Efetivo",3
"2011","04","Matinhas","Câmara Municipal","Eletivo",9
"2011","05","Matinhas","Câmara Municipal","Comissionado",5
"2011","05","Matinhas","Câmara Municipal","Efetivo",3
"2011","05","Matinhas","Câmara Municipal","Eletivo",9
"2011","06","Matinhas","Câmara Municipal","Comissionado",4
"2011","06","Matinhas","Câmara Municipal","Efetivo",3
"2011","06","Matinhas","Câmara Municipal","Eletivo",9
"2011","07","Matinhas","Câmara Municipal","Comissionado",5
"2011","07","Matinhas","Câmara Municipal","Efetivo",3
"2011","07","Matinhas","Câmara Municipal","Eletivo",9
"2011","08","Matinhas","Câmara Municipal","Comissionado",5
"2011","08","Matinhas","Câmara Municipal","Efetivo",3
"2011","08","Matinhas","Câmara Municipal","Eletivo",9
"2011","09","Matinhas","Câmara Municipal","Comissionado",5
"2011","09","Matinhas","Câmara Municipal","Efetivo",3
"2011","09","Matinhas","Câmara Municipal","Eletivo",9
"2011","10","Matinhas","Câmara Municipal","Comissionado",5
"2011","10","Matinhas","Câmara Municipal","Efetivo",3
"2011","10","Matinhas","Câmara Municipal","Eletivo",9
"2011","11","Matinhas","Câmara Municipal","Comissionado",5
"2011","11","Matinhas","Câmara Municipal","Efetivo",3
"2011","11","Matinhas","Câmara Municipal","Eletivo",9
"2011","12","Matinhas","Câmara Municipal","Comissionado",2
"2011","12","Matinhas","Câmara Municipal","Efetivo",3
"2011","12","Matinhas","Câmara Municipal","Eletivo",9
"2012","01","Matinhas","Câmara Municipal","Comissionado",5
"2012","01","Matinhas","Câmara Municipal","Efetivo",3
"2012","01","Matinhas","Câmara Municipal","Eletivo",9
"2012","02","Matinhas","Câmara Municipal","Comissionado",5
"2012","02","Matinhas","Câmara Municipal","Efetivo",3
"2012","02","Matinhas","Câmara Municipal","Eletivo",9
"2012","03","Matinhas","Câmara Municipal","Comissionado",6
"2012","03","Matinhas","Câmara Municipal","Efetivo",3
"2012","03","Matinhas","Câmara Municipal","Eletivo",9
"2012","04","Matinhas","Câmara Municipal","Comissionado",6
"2012","04","Matinhas","Câmara Municipal","Efetivo",3
"2012","04","Matinhas","Câmara Municipal","Eletivo",9
"2012","05","Matinhas","Câmara Municipal","Comissionado",6
"2012","05","Matinhas","Câmara Municipal","Efetivo",3
"2012","05","Matinhas","Câmara Municipal","Eletivo",9
"2012","06","Matinhas","Câmara Municipal","Comissionado",6
"2012","06","Matinhas","Câmara Municipal","Efetivo",3
"2012","06","Matinhas","Câmara Municipal","Eletivo",9
"2012","07","Matinhas","Câmara Municipal","Comissionado",6
"2012","07","Matinhas","Câmara Municipal","Efetivo",3
"2012","07","Matinhas","Câmara Municipal","Eletivo",9
"2012","08","Matinhas","Câmara Municipal","Comissionado",6
"2012","08","Matinhas","Câmara Municipal","Efetivo",3
"2012","08","Matinhas","Câmara Municipal","Eletivo",9
"2012","09","Matinhas","Câmara Municipal","Comissionado",6
"2012","09","Matinhas","Câmara Municipal","Efetivo",3
"2012","09","Matinhas","Câmara Municipal","Eletivo",9
"2012","10","Matinhas","Câmara Municipal","Comissionado",3
"2012","10","Matinhas","Câmara Municipal","Efetivo",3
"2012","10","Matinhas","Câmara Municipal","Eletivo",9
"2012","11","Matinhas","Câmara Municipal","Comissionado",2
"2012","11","Matinhas","Câmara Municipal","Efetivo",2
"2012","11","Matinhas","Câmara Municipal","Eletivo",9
"2012","12","Matinhas","Câmara Municipal","Comissionado",1
"2012","12","Matinhas","Câmara Municipal","Efetivo",3
"2012","12","Matinhas","Câmara Municipal","Eletivo",9
"2013","02","Matinhas","Câmara Municipal","Comissionado",2
"2013","02","Matinhas","Câmara Municipal","Efetivo",3
"2013","02","Matinhas","Câmara Municipal","Eletivo",9
"2013","03","Matinhas","Câmara Municipal","Comissionado",2
"2013","03","Matinhas","Câmara Municipal","Efetivo",3
"2013","03","Matinhas","Câmara Municipal","Eletivo",9
"2013","04","Matinhas","Câmara Municipal","Comissionado",3
"2013","04","Matinhas","Câmara Municipal","Efetivo",3
"2013","04","Matinhas","Câmara Municipal","Eletivo",9
"2013","05","Matinhas","Câmara Municipal","Comissionado",3
"2013","05","Matinhas","Câmara Municipal","Efetivo",3
"2013","05","Matinhas","Câmara Municipal","Eletivo",9
"2013","06","Matinhas","Câmara Municipal","Comissionado",3
"2013","06","Matinhas","Câmara Municipal","Efetivo",3
"2013","06","Matinhas","Câmara Municipal","Eletivo",9
"2013","07","Matinhas","Câmara Municipal","Comissionado",3
"2013","07","Matinhas","Câmara Municipal","Efetivo",3
"2013","07","Matinhas","Câmara Municipal","Eletivo",9
"2013","08","Matinhas","Câmara Municipal","Comissionado",3
"2013","08","Matinhas","Câmara Municipal","Efetivo",3
"2013","08","Matinhas","Câmara Municipal","Eletivo",9
"2013","09","Matinhas","Câmara Municipal","Comissionado",3
"2013","09","Matinhas","Câmara Municipal","Efetivo",3
"2013","09","Matinhas","Câmara Municipal","Eletivo",9
"2013","10","Matinhas","Câmara Municipal","Comissionado",3
"2013","10","Matinhas","Câmara Municipal","Efetivo",3
"2013","10","Matinhas","Câmara Municipal","Eletivo",9
"2013","11","Matinhas","Câmara Municipal","Comissionado",2
"2013","11","Matinhas","Câmara Municipal","Efetivo",3
"2013","11","Matinhas","Câmara Municipal","Eletivo",9
"2013","12","Matinhas","Câmara Municipal","Comissionado",2
"2013","12","Matinhas","Câmara Municipal","Efetivo",3
"2013","12","Matinhas","Câmara Municipal","Eletivo",9
"2014","01","Matinhas","Câmara Municipal","Comissionado",3
"2014","01","Matinhas","Câmara Municipal","Efetivo",3
"2014","01","Matinhas","Câmara Municipal","Eletivo",9
"2014","02","Matinhas","Câmara Municipal","Comissionado",3
"2014","02","Matinhas","Câmara Municipal","Efetivo",3
"2014","02","Matinhas","Câmara Municipal","Eletivo",9
"2014","03","Matinhas","Câmara Municipal","Comissionado",3
"2014","03","Matinhas","Câmara Municipal","Efetivo",3
"2014","03","Matinhas","Câmara Municipal","Eletivo",9
"2014","04","Matinhas","Câmara Municipal","Comissionado",3
"2014","04","Matinhas","Câmara Municipal","Efetivo",3
"2014","04","Matinhas","Câmara Municipal","Eletivo",9
"2014","05","Matinhas","Câmara Municipal","Comissionado",3
"2014","05","Matinhas","Câmara Municipal","Efetivo",3
"2014","05","Matinhas","Câmara Municipal","Eletivo",9
"2014","06","Matinhas","Câmara Municipal","Comissionado",3
"2014","06","Matinhas","Câmara Municipal","Efetivo",3
"2014","06","Matinhas","Câmara Municipal","Eletivo",9
"2014","07","Matinhas","Câmara Municipal","Comissionado",3
"2014","07","Matinhas","Câmara Municipal","Efetivo",3
"2014","07","Matinhas","Câmara Municipal","Eletivo",9
"2014","08","Matinhas","Câmara Municipal","Comissionado",3
"2014","08","Matinhas","Câmara Municipal","Efetivo",3
"2014","08","Matinhas","Câmara Municipal","Eletivo",9
"2014","09","Matinhas","Câmara Municipal","Comissionado",3
"2014","09","Matinhas","Câmara Municipal","Efetivo",3
"2014","09","Matinhas","Câmara Municipal","Eletivo",9
"2014","10","Matinhas","Câmara Municipal","Comissionado",3
"2014","10","Matinhas","Câmara Municipal","Efetivo",3
"2014","10","Matinhas","Câmara Municipal","Eletivo",9
"2014","11","Matinhas","Câmara Municipal","Comissionado",3
"2014","11","Matinhas","Câmara Municipal","Efetivo",3
"2014","11","Matinhas","Câmara Municipal","Eletivo",9
"2014","12","Matinhas","Câmara Municipal","Comissionado",3
"2014","12","Matinhas","Câmara Municipal","Efetivo",3
"2014","12","Matinhas","Câmara Municipal","Eletivo",9
"2015","01","Matinhas","Câmara Municipal","Comissionado",3
"2015","01","Matinhas","Câmara Municipal","Efetivo",3
"2015","01","Matinhas","Câmara Municipal","Eletivo",9
"2015","02","Matinhas","Câmara Municipal","Comissionado",3
"2015","02","Matinhas","Câmara Municipal","Efetivo",3
"2015","02","Matinhas","Câmara Municipal","Eletivo",9
"2015","03","Matinhas","Câmara Municipal","Comissionado",3
"2015","03","Matinhas","Câmara Municipal","Efetivo",3
"2015","03","Matinhas","Câmara Municipal","Eletivo",9
"2015","04","Matinhas","Câmara Municipal","Comissionado",3
"2015","04","Matinhas","Câmara Municipal","Efetivo",3
"2015","04","Matinhas","Câmara Municipal","Eletivo",9
"2015","05","Matinhas","Câmara Municipal","Comissionado",3
"2015","05","Matinhas","Câmara Municipal","Efetivo",3
"2015","05","Matinhas","Câmara Municipal","Eletivo",9
"2015","06","Matinhas","Câmara Municipal","Comissionado",3
"2015","06","Matinhas","Câmara Municipal","Efetivo",3
"2015","06","Matinhas","Câmara Municipal","Eletivo",9
"2015","07","Matinhas","Câmara Municipal","Comissionado",3
"2015","07","Matinhas","Câmara Municipal","Efetivo",3
"2015","07","Matinhas","Câmara Municipal","Eletivo",9
"2015","08","Matinhas","Câmara Municipal","Comissionado",3
"2015","08","Matinhas","Câmara Municipal","Efetivo",3
"2015","08","Matinhas","Câmara Municipal","Eletivo",9
"2015","09","Matinhas","Câmara Municipal","Comissionado",3
"2015","09","Matinhas","Câmara Municipal","Efetivo",3
"2015","09","Matinhas","Câmara Municipal","Eletivo",9
"2015","10","Matinhas","Câmara Municipal","Comissionado",3
"2015","10","Matinhas","Câmara Municipal","Efetivo",3
"2015","10","Matinhas","Câmara Municipal","Eletivo",9
"2015","11","Matinhas","Câmara Municipal","Comissionado",3
"2015","11","Matinhas","Câmara Municipal","Efetivo",3
"2015","11","Matinhas","Câmara Municipal","Eletivo",9
"2015","12","Matinhas","Câmara Municipal","Comissionado",3
"2015","12","Matinhas","Câmara Municipal","Efetivo",3
"2015","12","Matinhas","Câmara Municipal","Eletivo",9
"2016","01","Matinhas","Câmara Municipal","Comissionado",3
"2016","01","Matinhas","Câmara Municipal","Efetivo",3
"2016","01","Matinhas","Câmara Municipal","Eletivo",9
"2016","02","Matinhas","Câmara Municipal","Comissionado",3
"2016","02","Matinhas","Câmara Municipal","Efetivo",3
"2016","02","Matinhas","Câmara Municipal","Eletivo",9
"2016","03","Matinhas","Câmara Municipal","Comissionado",3
"2016","03","Matinhas","Câmara Municipal","Efetivo",3
"2016","03","Matinhas","Câmara Municipal","Eletivo",9
"2016","04","Matinhas","Câmara Municipal","Comissionado",3
"2016","04","Matinhas","Câmara Municipal","Efetivo",3
"2016","04","Matinhas","Câmara Municipal","Eletivo",9
"2016","05","Matinhas","Câmara Municipal","Comissionado",3
"2016","05","Matinhas","Câmara Municipal","Efetivo",3
"2016","05","Matinhas","Câmara Municipal","Eletivo",9
"2011","01","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","02","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","02","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","03","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","03","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","04","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","04","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","05","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","05","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","06","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","06","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","07","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","07","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","08","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","08","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","09","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","09","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","10","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","10","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","11","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","11","Mato Grosso","Câmara Municipal","Eletivo",9
"2011","12","Mato Grosso","Câmara Municipal","Comissionado",3
"2011","12","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","01","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","01","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","02","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","02","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","03","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","03","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","04","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","04","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","05","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","05","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","06","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","06","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","07","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","07","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","08","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","08","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","09","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","09","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","10","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","10","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","11","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","11","Mato Grosso","Câmara Municipal","Eletivo",9
"2012","12","Mato Grosso","Câmara Municipal","Comissionado",3
"2012","12","Mato Grosso","Câmara Municipal","Eletivo",9
"2013","01","Mato Grosso","Câmara Municipal","Comissionado",2
"2013","01","Mato Grosso","Câmara Municipal","Eletivo",9
"2013","01","Mato Grosso","Câmara Municipal","Emprego público",3
"2013","02","Mato Grosso","Câmara Municipal","Comissionado",2
"2013","02","Mato Grosso","Câmara Municipal","Eletivo",9
"2013","02","Mato Grosso","Câmara Municipal","Emprego público",3
"2013","03","Mato Grosso","Câmara Municipal","Comissionado",2
"2013","03","Mato Grosso","Câmara Municipal","Eletivo",9
